Instance_ID,Location,Text
2320,Perth,"what,pleasur,ashley,drop,past,offic,today,collect,prize,pack,1000,like"
2321,Melbourne,"ad,new,tour,soon,as,soon,i,know,town,i,drive,toward,sydney,stay,tune"
2322,Sydney,""
2323,Brisbane,"it,look,great,all,work,harbour,rd,near,done"
2324,Melbourne,"twitter,cubic,cubic"
2325,Melbourne,""
2326,Sydney,"well,thing,requir,everyon,know,simpl,bjp,worker,proud,bjp,support"
2327,Sydney,"burmes,cat,lactos,intoler,don,ask,i,know"
2328,Brisbane,"karadelii,grmedik,eaten,gremeyiz,biliyorsunuz,deal,mi,evresindeki,disk,gryoruz"
2329,Sydney,"obsess,all,time,low,jon,billion"
2330,Melbourne,""
2331,Melbourne,"so,im,write,i,describ,someon,int,convent,person,far,look,style,goe"
2332,Sydney,"school,i,rememb,day"
2333,Brisbane,""
2334,Melbourne,"got,feel"
2335,Brisbane,"bloodi,funni,stuff"
2336,Melbourne,"you,got,heap,sunday,greedi"
2337,Brisbane,"old,research,trial,medicin,cannabi,children,fragil,x,syndrom,for"
2338,Sydney,"i,delet,snapshot,ago"
2339,Brisbane,"moor,104,well,that,great,in,news,seem,use,undi,trend,rn,i,sold,hand,lin"
2340,Perth,"leclerc"
2341,Brisbane,"sued,mail,diria,daw,sa,australia,held,ang,event"
2342,Perth,"whi,collingwood,support,boo,gaff,it,even,pie,player,aflpieseagl"
2343,Perth,"mp,come,law,foreign,interfer,appli,opposit,mps"
2344,Sydney,"amen,it,disgust"
2345,Perth,"iiyakan,ko,na,lang,f,math,investig,ko"
2346,Melbourne,"2019,gav,junior,c,tenni,semi,final,lowther,hall,3,23,1,11,4,24,lauriston,0,8"
2347,Perth,""
2348,Sydney,"unpopular,opinion,disney,edit"
2349,Brisbane,"this,sulki,mif,tweet,i,ever,seen"
2350,Sydney,"day,two,maff,19,don,miss,mapplethorp,alongsid,smorgasbord,maff,19,best,lgbtiq,sh"
2351,Melbourne,"ani,good,book,line,base,winemak"
2352,Melbourne,"the,communiti,caucus,lore,bite,criticalrol"
2353,Sydney,"malekith,good,villain,basic,tarragon,mean,tarvarian"
2354,Sydney,"abc,quit,often,win"
2355,Brisbane,"will,put,hand,admit,i,one,doubter,pretti,happi,wrong"
2356,Brisbane,"fan,type,r,yes"
2357,Perth,"lard,ass"
2358,Sydney,"take,deserv,lip,govern,thrown,offic"
2359,Brisbane,"sydney,mail,train,toowoomba,rang,south,queensland,ca,1910,slqdigit"
2360,Perth,"break,perth,magistr,court,evacu,emerg,servic,scene,photo,anton,la,macchio"
2361,Perth,"sorri,drink,hill,stuff"
2362,Sydney,"sunni,anderson,easi,pancak,mix,cinnamon,bacon,roll,via"
2363,Perth,"watch,glass,kirsti,n,georg,drink,n,good,time"
2364,Brisbane,"i,speak,welsh,histor,accid,usual,disclaim"
2365,Sydney,"im,think,women,sport,thing,you,see,team,vs,team,huddl,everi,super,w,r"
2366,Brisbane,""
2367,Brisbane,"nellyyyyyy,hous,dreamvillefest"
2368,Brisbane,"cleo,decid,mum,noth,conveni,cushion"
2369,Brisbane,"awesom,idea,phys,comp"
2370,Brisbane,"look,what,they,did,to,thing,silva,fam"
2371,Sydney,"i,hear,5,may,disturb,know,i,often,go,barefoot,outsid,much"
2372,Brisbane,"it,joke"
2373,Sydney,"yaaasss,kumar,hindi,pa,tape,mg,amo,wall,pa,time,unit,away,cska,wall,na,din,ena,aha"
2374,Brisbane,"navi,last,brisban,visit,sank"
2375,Sydney,"he,want,us,hole,london,age,time,occur"
2376,Perth,"korean,bbc,shit,come,aus,get"
2377,Brisbane,"749,day,tc,debbi,wreak,havoc,daydream,island,back,busi,took,tour,refurbish,res"
2378,Brisbane,"fish,chip,shorncliff,queensland,australia"
2379,Melbourne,"peac"
2380,Melbourne,"master,gee,dont,like,show,jason,day,tv"
2381,Brisbane,"brilliant,idea,racist,lip,like"
2382,Brisbane,"how,get,rid,pest,hous,we,pest,problem,call,us,61,7315295,75,av"
2383,Brisbane,"resign,mileusn,excel,piec,busi,absolut,gun,imo"
2384,Sydney,"5,shot,race,previous,year,signific,injuri,11,shot,shoal,pull,w"
2385,Perth,"just,hand,profession,surfer,dont,mind,us,surflesson,scarboroughbeach,westernaustralia,perth"
2386,Perth,"play,pay,later,zip,pay,king,cock,satisfi,2,1,fantasi,one,thick"
2387,Melbourne,"lol,last,minut,assign,stuff,meant,goggl,nation,parti,see,polici,they,have,none"
2388,Sydney,"what,fuck,fight,ufc,236"
2389,Melbourne,"canon"
2390,Perth,"told,us,morn,button,decis,doubl,comment,tell"
2391,Sydney,"just,paranoid,mean,peopl,agent,get"
2392,Perth,"the,use,replay,basketbal,drag,game"
2393,Perth,"i,jealous,i,alway,want,shini,ho,oh"
2394,Sydney,""
2395,Perth,"sahara,doull,happi,know,i,wont,steal,way,mani,oliv,id,pick"
2396,Melbourne,"i,die,qualiti,pay,someon,recommend,pay,geelong,they,said,hawker,se,aha,tast,ha"
2397,Brisbane,"ngawwww,sear,death,je,kedah,kebab,tu,dean,human,abu,je"
2398,Melbourne,"i,absolut,doubt,umar,high,compet,person,way,earth,econom,situat"
2399,Sydney,"maskel,surviv,love,see,pictur,twitter,feed"
2400,Brisbane,"tune,live,stream,griffith,climateelect,forum,west,end,brisban,pacif,climat,w"
2401,Brisbane,"you,nasti,individu,look,histori"
2402,Perth,"the,vogu,de,bordeaux,also,kill,lot,nazi,soldier,world,war,ii,hitler,even,order,extermin"
2403,Melbourne,"amaz,game,tonight,i,realli,hope,dont,let,go,season,i,still,believ,superstar,doull,becom"
2404,Melbourne,"lotus,ko,anti,chip,chandipotsa,ici"
2405,Perth,"your,fuck,denier,bjorn,get,back,box"
2406,Sydney,"what,happen,did,leav,messag"
2407,Melbourne,"terri,mccann,desper,lib,tri,save,sink,ship"
2408,Perth,"but,mean,ausvot"
2409,Sydney,""
2410,Sydney,"ban,ffs,stop,give,person,air,time"
2411,Sydney,"women,q3,polo,sa,oval,shot,mere,de,jong,cross,barr"
2412,Brisbane,"this,morn,year,9,scienc,class"
2413,Sydney,"tiger,time,drink,hazi,mosaic,lard,lad,don't"
2414,Sydney,"veri,surreal,look,incred,now,fun,fair,fun,sydney,opera,hous"
2415,Sydney,"colour,my,life,you,masterpiec,priceless,friend,inspir,love,til,end,like,ray,l"
2416,Perth,"burglari"
2417,Brisbane,""
2418,Perth,"mari,di,desk,2,di,jaw,timur,jug,banyan,money,polit,targa,di,mencoblo,paston,tertentu,se"
2419,Sydney,""
2420,Brisbane,"not,make,light,report,littl,proof,read,would,go,long,way,help,stori,sound"
2421,Perth,""
2422,Sydney,"ahh,righto,yeah,bc,her,set,surpris,anoth,min,earliest"
2423,Perth,"authoris,depart,class,warfar,neo,liber,h,curri"
2424,Brisbane,"the,villain,best,posit,peopl,alreadi,put,posit,anyway"
2425,Perth,"so,good,nice,see"
2426,Melbourne,"aha,melbourn"
2427,Perth,""
2428,Sydney,"imagin,time"
2429,Brisbane,"everyon,say,period,t,keep,trip,think,im,read,period"
2430,Brisbane,"i,wanna,sleep"
2431,Sydney,"bring,time,back,25,minut,kms,would,great,lazypeopl,lazyrunn,april,april,2019"
2432,Brisbane,"my,goal,april,minimum,exercis,i,find,cardia,daili,say,sa,outfit"
2433,Perth,"glori,hbv,park"
2434,Brisbane,"morrison,minder,tear,hair,tri,stop,idiot"
2435,Perth,"so,corrupt,honest,honest,corrupt,in,eye,honest,politician,the,journo"
2436,Perth,"yeah,like,stori,they,alway,fiddl,newspol,poor,old,lip,need,boost,lol,is"
2437,Sydney,"golden"
2438,Brisbane,"i,use,blink,drive,travel,farthest,reach,univers,attempt,find"
2439,Perth,"fuck"
2440,Brisbane,"the,right,state,monitor,definit,contract,marriag,i,seen,and"
2441,Melbourne,"yep,true,mate,yet,side,like,geelong,hawthorn,dont,go,away"
2442,Melbourne,"oh,blimey,go,full,ballist,fake,stori,royal,famili,probabl,ador,wo"
2443,Perth,"i,know,hit,post,i,reckon,jug,could,snap,around,corner,sleep,afltigerpi"
2444,Melbourne,"credenc,spectacular,compel,result,to,would,call,the,boom,nephroprotect,b"
2445,Perth,""
2446,Brisbane,""
2447,Sydney,"quem,diria,que,6,mess,passer,radio,e,se,tornariam,2,ant,e,memo,morrow,de,sausag,brasil,mas"
2448,Perth,"intro,prostat,kit,play,pay,later,zip,pay,sextoykit,sector,sextoysperth"
2449,Perth,""
2450,Brisbane,"easi,point,finger,i,think,view,numer,decis,club,control"
2451,Brisbane,"congratul,aussi,valentin,holm,the,former,nil,star,sign,ny,jet,practic,squad,a"
2452,Sydney,"bakssssss"
2453,Sydney,"i,princ,of,wale,hospit,randwick,nsw"
2454,Brisbane,"pleas,rt,share"
2455,Melbourne,"el,poor,error,que,poor,comput,es,scar,author,la,resin,de,la,prensa,role,pisa,sued,dear"
2456,Melbourne,"my,wife,comment,quit,handsom,buddi,now,im,worri,inappropri"
2457,Sydney,"my,list,teach,consent,sex,ed,contracept,proper,understand,co"
2458,Perth,"mention,2000,minut,stunt,christmasisland,stunt,that,list,sheen"
2459,Melbourne,"big,bill,28,full,time,murder,mmmmmmmdroppppp"
2460,Melbourne,"probabl,passag,th"
2461,Perth,"zuwaya,casus,paytrend,man,ya,soloprabowo,prabowomenyapasumsel"
2462,Perth,"xx,djdjdjdjdjdijskskskk"
2463,Perth,"well,i,dream,otto,like,seventi,live,retir"
2464,Brisbane,"exact"
2465,Melbourne,"congrat,you,truli,repres,amaz,success,career,role,model,mani"
2466,Melbourne,"reimburs,cancer,op,joke,more,hr,sinus,oper,hr,cancer,oper"
2467,Perth,"ricochet,hola,hoop,around,cesar,wrestlemania"
2468,Sydney,"omg"
2469,Perth,"swapo,the,plot,thicken,williambarr,muellerreport,william,barr,went,overboard,minim,r"
2470,Melbourne,"i,lock,extend,edit,lot,return,king,4,hour,23,minut"
2471,Melbourne,"it,make,sens,terribl,and,fit,agenda,perfect"
2472,Sydney,"asic,confirm,slow,start,ec,australia,crowdfund,regulatori,invest"
2473,Sydney,"err,are,indian,compani,australian,mine,compani,indian,one"
2474,Sydney,"piss,weak,respons,eddi,maguir,get,rid,grub,he,take,back,decad,afl"
2475,Melbourne,"dia,7,tem,kill,eve,dia,14,got,amo"
2476,Perth,"estim,trend,perth"
2477,Perth,"sunday,footbal,round,4,sun,vs,blue,saint,vs,hawk,afl,19"
2478,Brisbane,"bag,dia,allah,madigan,yahaya,kalahari,dan,nyanyian,burun,dan,tell,ini,jug,map,mendengar,bisikan,dara,di,malam,hari"
2479,Brisbane,"i,61,i,still,rememb,crap,childhood,old,ba,santamaria,spew,crap,grandpar,b,amp,w,wacko"
2480,Melbourne,"but,good,side,tho,i,actual,eat,realli,well,just,food,fli,salti,drink"
2481,Perth,"i,go,ask,but,pretti,sensit,subject,but,i,think,truth"
2482,Melbourne,"just,found,research,latest,dr,greer,i,love,guy,would,known,emeri,corey,if,du"
2483,Sydney,"yes,pete,the,fact,spite,unifi,call,white,australia,labor,partic"
2484,Brisbane,"who"
2485,Brisbane,"sarah,harland,cio,runcorn,get,futur,research,back,nobodi,want,call,bank,insur"
2486,Perth,"collis,perhap,enlighten,seem,think"
2487,Perth,"it,look,good"
2488,Brisbane,"i,bloodi,think,incit,violenc,never,ok"
2489,Sydney,"eye,touch,plane,sky,travel,travel,tyler,vacat,visit,instatravel,instant"
2490,Sydney,"118"
2491,Perth,"thank,it,nice,time,year,grow,grass"
2492,Perth,"now,watch,petti,netflix"
2493,Melbourne,"i,get,bump,women,i,choos,clear,path,amp,stick,ever,path"
2494,Perth,"i,love,friend,man"
2495,Brisbane,"frydendberg,statement,ahead,reduct,meet,pari,agreement,straight,lie,your,gover"
2496,Perth,"hey,perth,108,enjoy,5,cours,menu,match,wine,john,street,cafe,cotteslo,next"
2497,Brisbane,"dea,mayb"
2498,Sydney,"properti,fun,fact,36,won,take,much,realli,spook,market,amp,see,huge,rise,live,sale,list,w"
2499,Perth,"pyne,tri,caus,distract,take,attent,away,budget,repli"
2500,Melbourne,"all,well,good,except,i,say,deni,right,free,speech,tha"
2501,Sydney,"no,stack,board,mate,like,lip"
2502,Melbourne,"question"
2503,Melbourne,"velvomnaalai,namadhevot,manual,need,madam,namaliu,c"
2504,Brisbane,"absolut"
2505,Sydney,"un,momento,puffi"
2506,Brisbane,"15,bid,later,raywhitebulimba,rawhid,sold,brisban,real-est,brisban,queensland,aust"
2507,Melbourne,"escape,silli,possum,daytim,possum,wildliferescu"
2508,Perth,"fantast,role,model,i,love,basketbal,player,amp,love,much"
2509,Sydney,"bias,goblin,halo,main,game,term,kebanyakan,back,comic,mau,urn,megara,bear,goblin,tim,di,belakangnya"
2510,Melbourne,"12,04,19,harri,back,luxuri,harrythevicmarketcat,luxuri,melbourn"
2511,Melbourne,"ive,read,censorship,you,mate"
2512,Perth,"dib,bang"
2513,Melbourne,"start,track,new,album,feel,good"
2514,Sydney,""
2515,Brisbane,"alway,power,alli,we,thank"
2516,Perth,"casebook,instagram,whatsapp,dont,feel,thing,use,servic,spare"
2517,Perth,"no"
2518,Brisbane,"icon,brisban,queensland,australia"
2519,Sydney,"cool,thing,bodi,eat,dairi"
2520,Perth,""
2521,Perth,""
2522,Sydney,"bulldog,that,piti,insipid,amp,cringeworthi,perform,dish,today,can,i,pleas,send"
2523,Sydney,"it,awesom,interview,great,work,luke,brendan"
2524,Melbourne,"were,excit,work,miranda,lozanovska,amp,student,offic,the,open,next,thursday,april"
2525,Perth,"melbourn,2019,team,photo,aflswansde"
2526,Brisbane,"sam,went,0,mass"
2527,Brisbane,"abandon,snap,chat,fail,market,guru,tri,sell,pup,govt"
2528,Perth,"perth,noth,amaz,haw,mate,pro,10,portrait,portrait,portraitgam"
2529,Perth,""
2530,Melbourne,"melbourn,finewait"
2531,Brisbane,""
2532,Perth,"i,dint,locker,till,year,11,12,they,made,senior,i,foundat,year,t"
2533,Sydney,"i,idea,good,song,want,yoon,deserv,shit,you,edo,dont,touch"
2534,Melbourne,"might,vari,club,club,i,grant,probabl,like,happen,countri,cit"
2535,Perth,""
2536,Sydney,"this,pretti"
2537,Sydney,"kyli,greet,menem,selkrangassa,koko,alan,huikeeta"
2538,Melbourne,"lol,i,wax,yep,work"
2539,Perth,"woo,hoo,awesom,john,thank,work,share,expertis,teacher,across,state"
2540,Melbourne,""
2541,Brisbane,"peac,celebr,queen,street,brisban,1945,slqdigit"
2542,Sydney,"hare,anti,ini,mah,2019gantipresiden"
2543,Brisbane,"pedro,i,definit,do,not,want,jake,matthew,situat"
2544,Melbourne,"the,world,lead,global,respect,us,educ,system,sure,talk,glori,day"
2545,Sydney,""
2546,Sydney,"utter,overflow,talent,honey,bake,ham,not,sure,insult,make"
2547,Sydney,"didn,see,i,imagin,though,the,way,bark,minor,premiership,team,rook"
2548,Sydney,"bad,much,japan"
2549,Sydney,"cant,wait,to,move,andredesignmybedroom"
2550,Melbourne,"ahhhh"
2551,Brisbane,"my,thought,exact"
2552,Brisbane,"go,kim"
2553,Sydney,"wooooooooo"
2554,Brisbane,"no"
2555,Brisbane,"look,let,compar,two,joker,icon,both,amaz,and,rememb,heath,and,joaquin,phoenix"
2556,Perth,"perth,6,pm,sunset"
2557,Sydney,"oh,call,pm,nz,jacinto,hern,dumb,bitch"
2558,Brisbane,"get,backinblack,real,email,info,com,au,call,07,3067,3025,insur,person,injuri"
2559,Brisbane,"my,favourit,matti,john,precast,love,random,stori,throw,everi,week"
2560,Brisbane,""
2561,Perth,"report,say,arrest,breach,bail,charg,even"
2562,Sydney,"i,couldnt,expect,app,present,time"
2563,Sydney,"wow,cricket,pundit,given,expert,opinion,cricket,match,dint,even"
2564,Perth,""
2565,Sydney,""
2566,Brisbane,"whatsapp,social,media,becam,import,famili,sinc,start,leav,venezuela,made,trade"
2567,Sydney,"happen,time,redfern,cole,bit,discret"
2568,Brisbane,"bennett,picnic,he,even,crack,south,player"
2569,Brisbane,"damn,onion"
2570,Brisbane,"the,cross,countri,season,back,tiger,thisisathlet"
2571,Melbourne,"im,expect,john,malkovich,billion,start,chomp,everyon,neck,like,vampir"
2572,Perth,"love,chang"
2573,Sydney,"orchestra,thank,much,support,it,a lot,fun,learn,alreadi,especi"
2574,Brisbane,"yea,make,gorgeous,coupl,public"
2575,Melbourne,""
2576,Brisbane,"couldnt,better,set,law,requir,educ,peopl,respons"
2577,Perth,"love,pls"
2578,Sydney,"the,turk,must,shake,boot"
2579,Perth,"releas,dam"
2580,Brisbane,"best,kid,i,ever,coach,age,girl,if,id,told,play,hula,hoop,i,may,never,realis"
2581,Perth,"spend,saturday,night,watch,footi,drink,wine,my,old,mate,mick,pull,2010,shiraz,cricket"
2582,Brisbane,"edit,found,onlin"
2583,Melbourne,"just,saw,mason,cos,hit,dylan,grime,what,disgrac,hes,suspend,grime,get,done,stage,instead"
2584,Sydney,"two,unforgett,saturday,row,love"
2585,Sydney,"ukrain,tomlin,21,p,lot"
2586,Sydney,"dont,blame,ya"
2587,Sydney,"absolut,world,polici,chang,wrong,polici,support,pollut,polit"
2588,Melbourne,"christian,gun,brother"
2589,Perth,"just,post,photo,venetz,magazin"
2590,Sydney,""
2591,Sydney,"everi,unexpect,visitor,surpris,share,magnific,viewfromthetop,a,big,hello"
2592,Brisbane,"jealous,much"
2593,Melbourne,"welcom,trumpistan"
2594,Brisbane,"what,king,mark,martha,michael,mass"
2595,Perth,"cloud,director,9,7,servic,provid,releas,note,longlivevcd"
2596,Perth,"at,chariti,cup,netbal,tournament,today,didn,horn,central,time,no,problem"
2597,Perth,"thank,follow"
2598,Brisbane,"take,time,realis,happiest,one"
2599,Melbourne,"ew"
2600,Brisbane,"miki,look,fabul,fierc,be,honour,know,let,light,shine,bright"
2601,Melbourne,"i,excit,awesom,44000,brilliant,glad,see,game,get,kind,recognit"
2602,Melbourne,"liter,shut,fuck,babe"
2603,Perth,"laura,11,it,make,peopl,p,spoil,whole,event"
2604,Perth,"play,pay,later,zip,pay,onli,1,realrock,vibrat,cock,sale,left,quick,en"
2605,Melbourne,"whos,sorri,i,gave,new,phone,lost,number"
2606,Brisbane,"everyon,look,young,photo,iron,improvis,show,brisban,art,theatr,7,yrs,ago,i,play,ke"
2607,Sydney,"quiteafeat,trend,australia"
2608,Melbourne,"tumin"
2609,Sydney,"logan,16,liter,everyth"
2610,Sydney,"sonuyzd,100mazbata,hard,olsen,imamoglu"
2611,Perth,"a,loss,feder,elect,i,hope"
2612,Melbourne,"ill,need,pair,bib,doe,onlin,store,ship,australia"
2613,Brisbane,"carlton,offici,drop,streetcornertip,segment,woomeraweek,yes,wer"
2614,Brisbane,"just,anoth,day,oz,australia,2019,australia,brisban,queensland,travel,snake,paradis,photograph"
2615,Melbourne,"poli,as,kid,sister,i,never,finish,a,coupl,year,ago,boot"
2616,Melbourne,"ill,kill,joy"
2617,Brisbane,""
2618,Perth,"just,want,share,progress,i,never,good,skin,sinc,puberti,i,bad,acn,20,i"
2619,Sydney,"anyon,suggest,luke,brook,nsw,need,enema"
2620,Sydney,"hey,guy"
2621,Brisbane,"hahahahaha"
2622,Melbourne,"pull,hard,poppi"
2623,Melbourne,"nice"
2624,Brisbane,"i,agre,wholeheart,everyon,media,make"
2625,Melbourne,"goodby,malta,hello,sydney,supercoach,aflfantasi"
2626,Perth,"proud,mum,moment,great,word,anthonycarrello,89,emergingvoic,appledoesntfallfarfromthetre,fatherandson"
2627,Perth,"now,that,skill"
2628,Perth,"your,slippi,think,u,china,cash,cow"
2629,Melbourne,"never,sati,fiiiiiiiii"
2630,Sydney,"men,q3,polo,sa,oval,exclus,dan,hall"
2631,Melbourne,"no"
2632,Sydney,"tomato,bah,humbug"
2633,Perth,"we,old,togeth,i,get,one"
2634,Melbourne,"heartbroken,thank,mani,wonder,memori,amp,much,joy,get,well,enjoy,beauti,famili"
2635,Sydney,"mcgrath,everi,problem,offend,drown,sea,give,us,break,pig,panda"
2636,Brisbane,"the,dragon,16,win,mcdonald,jone,stadium,venu,dont,call,home,their,80,win,rat"
2637,Sydney,"dc,kiku,josh,reynold"
2638,Perth,"jean,99"
2639,Melbourne,"0,o,q8"
2640,Melbourne,"coutur,video"
2641,Perth,"look,forward,anoth,pop-up,belmontforum,week,courtesi,you,find,man,ca"
2642,Melbourne,"this,race,alway,love,hous,parisroubaix"
2643,Perth,"goodnight,jim"
2644,Perth,"break,kick,out,and,start,the,fight,for,real,with,a,govern,ten,thousand"
2645,Sydney,"about,head,parra,9,30,tour,famili,talk,excit,the,finish"
2646,Brisbane,"wow,poignant,amp,beauti,thank,use,talent,pen,thi"
2647,Sydney,"sugar,republ,sydney,australia"
2648,Brisbane,""
2649,Brisbane,"autumn,haze,redland,bay,waterfront"
2650,Melbourne,"bad,habit,chief"
2651,Perth,"happi,birthday,champ"
2652,Perth,"for,think,climat,scienc,new,vote,coal,tion,alreadi,late,least"
2653,Sydney,"i,lgb,friend,i,love,i,know,fact,i,go,store"
2654,Sydney,"keith,awesom"
2655,Brisbane,"meet,n,greet,tha,sharad,unsubtledesi,style,gaaliyon,ki,raasleela"
2656,Brisbane,"want,learn,qualiti,addit,manufactur,use,printer"
2657,Brisbane,"02,tama,na,po,kawawa,man,ami,masada,na,ami,duroc,sa,issu,na"
2658,Perth,"c,smith,wow,impress"
2659,Brisbane,"ozzi"
2660,Perth,"what,polici,woodcut,jean,this,issu,sad"
2661,Brisbane,"guignol,weaver,payn,da,ball"
2662,Perth,"thank,friend,make,laugh,even,want,smile"
2663,Perth,"me,ask,take,someon,shift,work,week,got,bite,snake,make,rea"
2664,Sydney,"pkk"
2665,Melbourne,"thorough,enjoy"
2666,Melbourne,"that,movement"
2667,Melbourne,"same,couldnt,love,cis,subject,head,teradata,subjecthead,catalogu,cis"
2668,Melbourne,"ooh,thank"
2669,Melbourne,"total,im,sure,way,could,get,job,know,turnbul,well,soon,see,unelect"
2670,Sydney,"mom"
2671,Melbourne,"7409,night,time"
2672,Sydney,""
2673,Sydney,"what,time"
2674,Perth,"same,issu"
2675,Brisbane,"me,levant,escuchando,olvdala,dead,de,flora,done,quid,la,estefan,fierc,necess,un,curs,b"
2676,Perth,"feel,proud,son,build,futur,financialfreedom,timefreedom,amp,other,tbt,fe"
2677,Perth,"no,i,cant,recal"
2678,Sydney,"bom,dia,switzerland"
2679,Melbourne,"omg,it,work,thank,u,so,much,think,touch,drive,might,issu,th"
2680,Melbourne,"live,10,minut"
2681,Melbourne,"orchid,excus,one,eye,blind,either"
2682,Brisbane,"slut,goddess,pon,freak"
2683,Melbourne,"it,my,birthday,least,that,what,im,dress,like,fit,feel,like,barbi,blair,waldorf"
2684,Sydney,"lodg"
2685,Melbourne,"levin,zoo,ala,mention,mass,six,fan,cheer,dario"
2686,Perth,"cutest,thing,ive,ever,seen"
2687,Brisbane,"sabiha,mo,silk,te,na,cousin,mo,nga,ugli,mo,pati,nadir,pala,mucha,mo,hahahahahahaha"
2688,Perth,""
2689,Perth,""
2690,Perth,"this,12,minut,post,game"
2691,Melbourne,""
2692,Sydney,"europ"
2693,Perth,""
2694,Perth,"got,home,find,display,foyer,i,deepli,concern"
2695,Perth,"this,fun,horrif"
2696,Brisbane,"4,percuss,drum,bell,tambourin,chime,symbol,wood,block,sometim,odd,thing,hubcap,th"
2697,Sydney,"dinka"
2698,Perth,"de,sinc"
2699,Melbourne,"get,inspir,someth,life,fulfil,encourag,other"
2700,Perth,"oz,keep,give,stuff,even,though,letterbox,say,junk,mail,a,littl"
2701,Sydney,"we,scan,later,ok,settl,don,mess,huntsman,they,know"
2702,Brisbane,"beyond,pain,watch,amp,listen"
2703,Brisbane,"i,get,bit,clumsi,general,close,enough,either,way,ive,never,seen,agar"
2704,Brisbane,"uh,oh,i,think,go,cranki,host,tomorrow,hey,aflpiestig"
2705,Sydney,"aoun,po,ano,di,ago,make-it,ano"
2706,Melbourne,""
2707,Perth,"compar,mark,mcgowan,advic,last,year,west,aussi,buy,hous,price,way,co"
2708,Perth,""
2709,Perth,"hard,ever,use,twitter,bunker,came,chang,profil,pic"
2710,Melbourne,"i,say,thing,polit,cop,220,00,fine,now,unaustrayyan,well"
2711,Brisbane,""
2712,Perth,"me,everyday"
2713,Brisbane,"the,global,mose"
2714,Perth,"awesom,news"
2715,Sydney,"ooooh,got"
2716,Brisbane,"soy,if,seper,game,mode,like,aral,blitz,realli,would,i,thorough,enjoy,tal"
2717,Perth,"yes,anytim,around"
2718,Brisbane,"run,forrest,exercis,vibe,whpvibe,instagram,shorncliff,pier,brisban,pro,goproanz,brisban"
2719,Brisbane,"3"
2720,Perth,"cmcsrevisit"
2721,Brisbane,"eu,com,usa,sausag,dar,mina,morn,brasil"
2722,Brisbane,"aflpowertig,trend,brisban"
2723,Sydney,"i,know,sound"
2724,Brisbane,"lip,care,children,planet"
2725,Perth,"singaporesunday,an,a38,sepulveda,boulevard,way,los,angel,lax,aviat"
2726,Perth,"pump,penguin"
2727,Melbourne,"atheist,are,go,visit,aussi,jesus,mari,bless"
2728,Brisbane,"yeah,stuff,legit,awesom,huh"
2729,Perth,"gutless,weak,man,display,everyon,see,religion,peac"
2730,Sydney,"australian,pm,boat,imperson,what,world"
2731,Melbourne,"everyth,parent,amp,forebear,laid,live,dad,flew,sup"
2732,Sydney,"might,sound,like,delud,swan,fan,record,im,give,season,yet"
2733,Perth,"adventur,worthwhil,clear,goodi,swan,river"
2734,Brisbane,"if,true,joke,make,hypocrisi,th"
2735,Sydney,"dp,wise,not,whatev,first,tweet,thread"
2736,Perth,"some,peopl,like,dougcameron,miss,pyne"
2737,Melbourne,"or,fam,stay,cool,id,good,instead"
2738,Brisbane,""
2739,Brisbane,""
2740,Melbourne,"thank,day,set,everyth,brad,much,appreci"
2741,Sydney,"harmer"
2742,Brisbane,"i,love,unicorn,scotland,nation,anim,just,anoth,reason,love,scot"
2743,Perth,"g,day,mate,perthtrip,2019,perth,western,australia"
2744,Melbourne,"you,sure,auspex"
2745,Sydney,"onli,fair,give,right,repli,couldnt,agre,angela,i"
2746,Sydney,"never,forgotten,rip,justic,96"
2747,Perth,"habitat,s1"
2748,Melbourne,"he,cute"
2749,Melbourne,""
2750,Perth,"yous,lost,time,make,hard,call"
2751,Melbourne,"you,bloodi,beauti,awesom,win,make,2,grand,final,win,3,weflyason,aflwgrandfin"
2752,Perth,"would,know,name,i,saw,heaven,eric,clapton"
2753,Melbourne,"all,100,us,went,hard"
2754,Brisbane,"ive,seen,actual,freez,interest,flavour,well"
2755,Brisbane,"old,countri,town,best,food,like,warwick,servo,savouri,minc,raffl,bacon,e"
2756,Sydney,"sometim,life,super,lone"
2757,Melbourne,"congratul,proven,best,team,leagu,season,veri,interest,see"
2758,Brisbane,"oh,yea"
2759,Perth,""
2760,Melbourne,"marlen,marcus,21,i,confess,i,knowledg"
2761,Sydney,"these,great,represent,student,think,would,love,see,student,creat,though"
2762,Perth,"palau,rasa,tak,bole,hold,kit,let,godot,wast,peopl,time,fit,meant"
2763,Melbourne,""
2764,Brisbane,"welcom"
2765,Brisbane,"instal,coachella,lol"
2766,Perth,"sinclair,that,great,find,i,three,month,old"
2767,Sydney,"i,dont,know,i,awak,asleep,i,wrote,i,know,came,i,lowest"
2768,Melbourne,"how"
2769,Sydney,"have,seen,new,audit,rang,suitabl,residenti,commerci,space,finish,lapparto,mat"
2770,Perth,"your,friend,perth,would,love,see,soon"
2771,Sydney,"sackler,74,there,alway,one"
2772,Brisbane,"i,fortun,enough,undertak,bachelor,music,school,time,benjaminshannondr"
2773,Sydney,"ces,n,botham,fe,como,q,canada,nao"
2774,Perth,"come,someon,stupid,that,great,vote,confid,budget,auspex"
2775,Brisbane,"dope,tattoo,execut,swipe,tattoo,tattoo,watt,ink,ink,awesometattoodesign,awesometattoowork"
